(0, 1, 1, 2, 14863.019086693532, [2448.7548544039673, 1705.7947024918478, 2448.754854403968, 1657.8753203628826, 2448.754854403968, 1704.329646222932, 2448.754854403968])
(0, 1, 3, 1, 14893.896635057386, [2448.7548544039673, 1705.7947024918478, 2448.754854403968, 1688.7528687267363, 2448.754854403968, 1704.329646222932, 2448.754854403968])
(0, 1, 5, 1, 14895.361691326303, [2448.7548544039673, 1705.7947024918478, 2448.754854403968, 1688.7528687267363, 2448.754854403968, 1705.7947024918478, 2448.754854403968])
(0, 1, 0, 1, 14902.739000135625, [2456.1321632132895, 1705.7947024918478, 2448.754854403968, 1688.7528687267363, 2448.754854403968, 1705.7947024918478, 2448.754854403968])
(0, 1, 2, 2, 14909.912416661462, [2456.1321632132895, 1705.7947024918478, 2455.928270929805, 1688.7528687267363, 2448.754854403968, 1705.7947024918478, 2448.754854403968])
(0, 1, 4, 0, 14909.912416661462, [2456.1321632132895, 1705.7947024918478, 2455.928270929805, 1688.7528687267363, 2448.754854403968, 1705.7947024918478, 2448.754854403968])
(0, 1, 6, 2, 14917.085833187299, [2456.1321632132895, 1705.7947024918478, 2455.928270929805, 1688.7528687267363, 2448.754854403968, 1705.7947024918478, 2455.928270929805])
(0, 1, 7, 1, 14917.085833187299, [2456.1321632132895, 1705.7947024918478, 2455.928270929805, 1688.7528687267363, 2448.754854403968, 1705.7947024918478, 2455.928270929805])
(0, 1, 8, 2, 14917.085833187299, [2456.1321632132895, 1705.7947024918478, 2455.928270929805, 1688.7528687267363, 2448.754854403968, 1705.7947024918478, 2455.928270929805])
(0, 1, 9, 2, 14917.085833187299, [2456.1321632132895, 1705.7947024918478, 2455.928270929805, 1688.7528687267363, 2448.754854403968, 1705.7947024918478, 2455.928270929805])
(0, 1, 10, 2, 14917.085833187299, [2456.1321632132895, 1705.7947024918478, 2455.928270929805, 1688.7528687267363, 2448.754854403968, 1705.7947024918478, 2455.928270929805])
(0, 2, 1, 1, 14893.456203584921, [2455.0375051991614, 1688.0185761415337, 2454.834678148238, 1688.0185761415337, 2447.6591899193572, 1705.0529998868583, 2454.834678148238])
(0, 2, 3, 0, 14862.592081196668, [2455.0375051991614, 1688.0185761415337, 2454.834678148238, 1657.1544537532814, 2447.6591899193572, 1705.0529998868583, 2454.834678148238])
(0, 2, 5, 0, 14861.127661954031, [2455.0375051991614, 1688.0185761415337, 2454.834678148238, 1657.1544537532814, 2447.6591899193572, 1703.588580644221, 2454.834678148238])
(0, 2, 0, 1, 14861.127661954031, [2455.0375051991614, 1688.0185761415337, 2454.834678148238, 1657.1544537532814, 2447.6591899193572, 1703.588580644221, 2454.834678148238])
(0, 2, 2, 0, 14853.95217372515, [2455.0375051991614, 1688.0185761415337, 2447.6591899193572, 1657.1544537532814, 2447.6591899193572, 1703.588580644221, 2454.834678148238])
(0, 2, 4, 2, 14861.127661954031, [2455.0375051991614, 1688.0185761415337, 2447.6591899193572, 1657.1544537532814, 2454.834678148238, 1703.588580644221, 2454.834678148238])
(0, 2, 6, 0, 14853.95217372515, [2455.0375051991614, 1688.0185761415337, 2447.6591899193572, 1657.1544537532814, 2454.834678148238, 1703.588580644221, 2447.6591899193572])
(0, 2, 7, 0, 14853.95217372515, [2455.0375051991614, 1688.0185761415337, 2447.6591899193572, 1657.1544537532814, 2454.834678148238, 1703.588580644221, 2447.6591899193572])
